Car_Number,Arrive,Depart,Wait,Direction
14701,47607,47642,35,W
14711,47625,47644,19,E
14704,47612,47644,32,W
14714,47632,47644,12,E
14706,47617,47644,27,W
14718,47639,47644,5,E
14709,47622,47644,22,W
14721,47646,47646,0,E
14712,47627,47646,19,W
14715,47632,47646,14,W
14717,47637,47646,9,W
14720,47642,47648,6,W
14722,47647,47648,1,W
14725,47652,47652,0,W
14726,47653,47654,1,E
14727,47657,47658,1,W
14729,47660,47660,0,E
14730,47662,47662,0,W
14732,47667,47668,1,E
14733,47667,47668,1,W
14735,47672,47672,0,W
14736,47674,47674,0,E
14738,47677,47678,1,W
14740,47681,47682,1,E
14741,47682,47682,0,W
14744,47688,47688,0,E
14743,47687,47688,1,W
14746,47692,47692,0,W
14748,47695,47696,1,E
14749,47697,47698,1,W
14723,47650,47700,50,N
14719,47641,47700,59,S
14731,47664,47702,38,N
14724,47650,47702,52,S
14739,47678,47704,26,N
14728,47659,47704,45,S
14745,47692,47706,14,N
14734,47668,47706,38,S
14753,47706,47708,2,N
14737,47677,47708,31,S
14742,47686,47710,24,S
14747,47695,47712,17,S
14752,47704,47714,10,S
14757,47713,47716,3,S
14760,47720,47720,0,N
14761,47722,47722,0,S
14766,47731,47732,1,S
14768,47734,47734,0,N
14771,47740,47740,0,S
14775,47748,47748,0,N
14776,47749,47750,1,S
14780,47758,47758,0,S
14750,47702,47760,58,E
14751,47702,47760,58,W
14755,47709,47760,51,E
14754,47707,47760,53,W
14758,47716,47760,44,E
14756,47712,47760,48,W
14763,47723,47762,39,E
14759,47717,47762,45,W
14765,47730,47762,32,E
14762,47722,47762,40,W
14769,47737,47762,25,E
14764,47727,47762,35,W
14773,47744,47764,20,E
14767,47732,47764,32,W
14777,47751,47764,13,E
14770,47737,47764,27,W
14781,47758,47764,6,E
14772,47742,47764,22,W
14784,47765,47766,1,E
14774,47747,47766,19,W
14778,47752,47766,14,W
14779,47757,47766,9,W
14783,47762,47768,6,W
14786,47767,47768,1,W
14787,47772,47772,0,E
14788,47772,47772,0,W
14791,47777,47778,1,W
14792,47779,47780,1,E
14793,47782,47782,0,W
14795,47786,47786,0,E
14796,47787,47788,1,W
14798,47792,47792,0,W
14799,47793,47794,1,E
14801,47797,47798,1,W
14802,47800,47800,0,E
14803,47802,47802,0,W
14806,47807,47808,1,E
14807,47807,47808,1,W
14809,47812,47812,0,W
14810,47814,47814,0,E
14811,47817,47818,1,W
14782,47762,47820,58,N
14785,47767,47820,53,S
14789,47776,47822,46,N
14790,47776,47822,46,S
14797,47790,47824,34,N
14794,47785,47824,39,S
14805,47804,47826,22,N
14800,47794,47826,32,S
14812,47818,47828,10,N
14804,47803,47828,25,S
14808,47812,47830,18,S
14819,47832,47832,0,N
14813,47821,47832,11,S
14818,47830,47834,4,S
14823,47839,47840,1,S
14826,47846,47846,0,N
14828,47848,47848,0,S
14832,47857,47858,1,S
14834,47860,47860,0,N
14837,47866,47866,0,S
14841,47874,47874,0,N
14842,47875,47876,1,S
14814,47821,47880,59,E
14815,47822,47880,58,W
14817,47828,47880,52,E
14816,47827,47880,53,W
14821,47835,47880,45,E
14820,47832,47880,48,W
14824,47842,47882,40,E
14822,47837,47882,45,W
14829,47849,47882,33,E
14825,47842,47882,40,W
14831,47856,47882,26,E
14827,47847,47882,35,W
14836,47863,47884,21,E
14830,47852,47884,32,W
14839,47870,47884,14,E
14833,47857,47884,27,W
14843,47877,47884,7,E
14835,47862,47884,22,W
14847,47884,47886,2,E
14838,47867,47886,19,W
14840,47872,47886,14,W
14844,47877,47886,9,W
14845,47882,47888,6,W
14848,47887,47888,1,W
14850,47891,47892,1,E
14851,47892,47892,0,W
14854,47898,47898,0,E
14853,47897,47898,1,W
14857,47902,47902,0,W
14858,47905,47906,1,E
14859,47907,47908,1,W
14861,47912,47912,0,E
14862,47912,47912,0,W
14864,47917,47918,1,W
14865,47919,47920,1,E
14867,47922,47922,0,W
14868,47926,47926,0,E
14869,47927,47928,1,W
14872,47932,47932,0,W
14873,47933,47934,1,E
14874,47937,47938,1,W
14849,47888,47940,52,N
14846,47884,47940,56,S
14855,47902,47942,40,N
14852,47893,47942,49,S
14863,47916,47944,28,N
14856,47902,47944,42,S
14871,47930,47946,16,N
14860,47911,47946,35,S
14878,47944,47948,4,N
14866,47920,47948,28,S
14870,47929,47950,21,S
14875,47938,47952,14,S
14879,47947,47954,7,S
14884,47956,47956,0,S
14886,47958,47958,0,N
14889,47965,47966,1,S
14892,47972,47972,0,N
14894,47974,47974,0,S
14899,47983,47984,1,S
14900,47986,47986,0,N
14903,47992,47992,0,S
14876,47940,48000,60,E
14877,47942,48000,58,W
14880,47947,48000,53,E
14881,47947,48000,53,W
14883,47954,48000,46,E
14882,47952,48000,48,W
14887,47961,48002,41,E
14885,47957,48002,45,W
14891,47968,48002,34,E
14888,47962,48002,40,W
14895,47975,48002,27,E
14890,47967,48002,35,W
14897,47982,48004,22,E
14893,47972,48004,32,W
14902,47989,48004,15,E
14896,47977,48004,27,W
14905,47996,48004,8,E
14898,47982,48004,22,W
14910,48003,48006,3,E
14901,47987,48006,19,W
14904,47992,48006,14,W
14906,47997,48006,9,W
14909,48002,48008,6,W
14911,48007,48008,1,W
14913,48010,48010,0,E
14914,48012,48012,0,W
14916,48017,48018,1,E
14917,48017,48018,1,W
14919,48022,48022,0,W
14920,48024,48024,0,E
14921,48027,48028,1,W
14924,48031,48032,1,E
14925,48032,48032,0,W
14928,48038,48038,0,E
14927,48037,48038,1,W
14930,48042,48042,0,W
14931,48045,48046,1,E
14933,48047,48048,1,W
14934,48052,48052,0,E
14935,48052,48052,0,W
14938,48057,48058,1,W
14907,48000,48060,60,N
14908,48001,48060,59,S
14915,48014,48062,48,N
14912,48010,48062,52,S
14922,48028,48064,36,N
14918,48019,48064,45,S
14929,48042,48066,24,N
14923,48028,48066,38,S
14937,48056,48068,12,N
14926,48037,48068,31,S
14944,48070,48070,0,N
14932,48046,48070,24,S
14936,48055,48072,17,S
14941,48064,48074,10,S
14946,48073,48076,3,S
14950,48082,48082,0,S
14952,48084,48084,0,N
14955,48091,48092,1,S
14959,48098,48098,0,N
14960,48100,48100,0,S
14965,48109,48110,1,S
14966,48112,48112,0,N
14970,48118,48118,0,S
14939,48059,48120,61,E
14940,48062,48120,58,W
14942,48066,48120,54,E
14943,48067,48120,53,W
14947,48073,48120,47,E
14945,48072,48120,48,W
14949,48080,48122,42,E
14948,48077,48122,45,W
14953,48087,48122,35,E
14951,48082,48122,40,W
14957,48094,48122,28,E
14954,48087,48122,35,W
14961,48101,48124,23,E
14956,48092,48124,32,W
14964,48108,48124,16,E
14958,48097,48124,27,W
14968,48115,48124,9,E
14962,48102,48124,22,W
14971,48122,48126,4,E
14963,48107,48126,19,W
14967,48112,48126,14,W
14969,48117,48126,9,W
14972,48122,48128,6,W
14975,48127,48128,1,W
14976,48129,48130,1,E
14977,48132,48132,0,W
14979,48136,48136,0,E
14980,48137,48138,1,W
14982,48142,48142,0,W
14983,48143,48144,1,E
14985,48147,48148,1,W
14986,48150,48150,0,E
14987,48152,48152,0,W
14990,48157,48158,1,E
14991,48157,48158,1,W
14992,48162,48162,0,W
14994,48164,48164,0,E
14995,48167,48168,1,W
14997,48171,48172,1,E
14999,48172,48172,0,W
15001,48178,48178,0,E
15000,48177,48178,1,W
14973,48126,48180,54,N
14974,48127,48180,53,S
14981,48140,48182,42,N
14978,48136,48182,46,S
14988,48154,48184,30,N
14984,48145,48184,39,S
14996,48168,48186,18,N
14989,48154,48186,32,S
15003,48182,48188,6,N
14993,48163,48188,25,S
14998,48172,48190,18,S
15002,48181,48192,11,S
15007,48190,48194,4,S
15010,48196,48196,0,N
15012,48199,48200,1,S
15017,48208,48208,0,S
15018,48210,48210,0,N
15021,48217,48218,1,S
15025,48224,48224,0,N
15026,48226,48226,0,S
15031,48235,48236,1,S
15033,48238,48238,0,N
15005,48185,48240,55,E
15004,48182,48240,58,W
15008,48192,48240,48,E
15006,48187,48240,53,W
15013,48199,48240,41,E
15009,48192,48240,48,W
15015,48206,48242,36,E
15011,48197,48242,45,W
15020,48213,48242,29,E
15014,48202,48242,40,W
15023,48220,48242,22,E
15016,48207,48242,35,W
15027,48227,48244,17,E
15019,48212,48244,32,W
15030,48234,48244,10,E
15022,48217,48244,27,W
15034,48241,48244,3,E
15024,48222,48244,22,W
15028,48227,48246,19,W
15029,48232,48246,14,W
15032,48237,48246,9,W
15038,48248,48248,0,E
15035,48242,48248,6,W
15037,48247,48248,1,W
15040,48252,48252,0,W
15042,48255,48256,1,E
15043,48257,48258,1,W
15045,48262,48262,0,E
15046,48262,48262,0,W
15048,48267,48268,1,W
15049,48269,48270,1,E
15051,48272,48272,0,W
15052,48276,48276,0,E
15053,48277,48278,1,W
15056,48282,48282,0,W
15057,48283,48284,1,E
15058,48287,48288,1,W
15060,48290,48290,0,E
15061,48292,48292,0,W
15063,48297,48298,1,E
15064,48297,48298,1,W
15039,48252,48300,48,N
15036,48244,48300,56,S
15047,48266,48302,36,N
15041,48253,48302,49,S
15054,48280,48304,24,N
15044,48262,48304,42,S
15062,48294,48306,12,N
15050,48271,48306,35,S
15070,48308,48308,0,N
15055,48280,48308,28,S
15059,48289,48310,21,S
15065,48298,48312,14,S
15068,48307,48314,7,S
15073,48316,48316,0,S
15076,48322,48322,0,N
15078,48325,48326,1,S
15083,48334,48334,0,S
15084,48336,48336,0,N
15088,48343,48344,1,S
15091,48350,48350,0,N
15092,48352,48352,0,S
15067,48304,48360,56,E
15066,48302,48360,58,W
15071,48311,48360,49,E
15069,48307,48360,53,W
15075,48318,48360,42,E
15072,48312,48360,48,W
15079,48325,48362,37,E
15074,48317,48362,45,W
15081,48332,48362,30,E
15077,48322,48362,40,W
15086,48339,48362,23,E
15080,48327,48362,35,W
15089,48346,48364,18,E
15082,48332,48364,32,W
15094,48353,48364,11,E
15085,48337,48364,27,W
15096,48360,48364,4,E
15087,48342,48364,22,W
15090,48347,48366,19,W
15093,48352,48366,14,W
15095,48357,48366,9,W
15100,48367,48368,1,E
15098,48362,48368,6,W
15101,48367,48368,1,W
15103,48372,48372,0,W
15104,48374,48374,0,E
15105,48377,48378,1,W
15108,48381,48382,1,E
15109,48382,48382,0,W
15112,48388,48388,0,E
15110,48387,48388,1,W
15114,48392,48392,0,W
15115,48395,48396,1,E
15117,48397,48398,1,W
15118,48402,48402,0,E
15119,48402,48402,0,W
15122,48407,48408,1,W
15123,48409,48410,1,E
15124,48412,48412,0,W
15126,48416,48416,0,E
15127,48417,48418,1,W
15099,48364,48420,56,N
15097,48361,48420,59,S
15106,48378,48422,44,N
15102,48370,48422,52,S
15113,48392,48424,32,N
15107,48379,48424,45,S
15120,48406,48426,20,N
15111,48388,48426,38,S
15128,48420,48428,8,N
15116,48397,48428,31,S
15121,48406,48430,24,S
15125,48415,48432,17,S
15136,48434,48434,0,N
15131,48424,48434,10,S
15135,48433,48436,3,S
15139,48442,48442,0,S
15143,48448,48448,0,N
15144,48451,48452,1,S
15149,48460,48460,0,S
15150,48462,48462,0,N
15154,48469,48470,1,S
15157,48476,48476,0,N
15159,48478,48478,0,S
15130,48423,48480,57,E
15129,48422,48480,58,W
15133,48430,48480,50,E
15132,48427,48480,53,W
15137,48437,48480,43,E
15134,48432,48480,48,W
15141,48444,48482,38,E
15138,48437,48482,45,W
15145,48451,48482,31,E
15140,48442,48482,40,W
15148,48458,48482,24,E
15142,48447,48482,35,W
15152,48465,48484,19,E
15146,48452,48484,32,W
15155,48472,48484,12,E
15147,48457,48484,27,W
15160,48479,48484,5,E
15151,48462,48484,22,W
15162,48486,48486,0,E
15153,48467,48486,19,W
15156,48472,48486,14,W
15158,48477,48486,9,W
15161,48482,48488,6,W
15164,48487,48488,1,W
15166,48492,48492,0,W
15167,48493,48494,1,E
15169,48497,48498,1,W
15170,48500,48500,0,E
15171,48502,48502,0,W
15174,48507,48508,1,E
15175,48507,48508,1,W
15176,48512,48512,0,W
15178,48514,48514,0,E
15179,48517,48518,1,W
15181,48521,48522,1,E
15182,48522,48522,0,W
15185,48528,48528,0,E
15184,48527,48528,1,W
15188,48532,48532,0,W
15189,48535,48536,1,E
15190,48537,48538,1,W
15165,48490,48540,50,N
15163,48487,48540,53,S
15172,48504,48542,38,N
15168,48496,48542,46,S
15180,48518,48544,26,N
15173,48505,48544,39,S
15186,48532,48546,14,N
15177,48514,48546,32,S
15194,48546,48548,2,N
15183,48523,48548,25,S
15187,48532,48550,18,S
15191,48541,48552,11,S
15197,48550,48554,4,S
15202,48560,48560,0,N
15201,48559,48560,1,S
15206,48568,48568,0,S
15209,48574,48574,0,N
15210,48577,48578,1,S
15215,48586,48586,0,S
15217,48588,48588,0,N
15220,48595,48596,1,S
15192,48542,48600,58,E
15193,48542,48600,58,W
15196,48549,48600,51,E
15195,48547,48600,53,W
15199,48556,48600,44,E
15198,48552,48600,48,W
15204,48563,48602,39,E
15200,48557,48602,45,W
15207,48570,48602,32,E
15203,48562,48602,40,W
15211,48577,48602,25,E
15205,48567,48602,35,W
15214,48584,48604,20,E
15208,48572,48604,32,W
15218,48591,48604,13,E
15212,48577,48604,27,W
15222,48598,48604,6,E
15213,48582,48604,22,W
15226,48605,48606,1,E
15216,48587,48606,19,W
15219,48592,48606,14,W
15221,48597,48606,9,W
15224,48602,48608,6,W
15227,48607,48608,1,W
15228,48612,48612,0,E
15229,48612,48612,0,W
15232,48617,48618,1,W
15233,48619,48620,1,E
15235,48622,48622,0,W
15236,48626,48626,0,E
15237,48627,48628,1,W
15240,48632,48632,0,W
15241,48633,48634,1,E
15242,48637,48638,1,W
15244,48640,48640,0,E
15245,48642,48642,0,W
15247,48647,48648,1,E
15248,48647,48648,1,W
15250,48652,48652,0,W
15251,48654,48654,0,E
15252,48657,48658,1,W
15223,48602,48660,58,N
15225,48604,48660,56,S
15231,48616,48662,46,N
15230,48613,48662,49,S
15238,48630,48664,34,N
15234,48622,48664,42,S
15246,48644,48666,22,N
15239,48631,48666,35,S
15253,48658,48668,10,N
15243,48640,48668,28,S
15249,48649,48670,21,S
15260,48672,48672,0,N
15254,48658,48672,14,S
15257,48667,48674,7,S
15263,48676,48676,0,S
15268,48686,48686,0,N
15267,48685,48686,1,S
15272,48694,48694,0,S
15275,48700,48700,0,N
15277,48703,48704,1,S
15281,48712,48712,0,S
15283,48714,48714,0,N
15255,48661,48720,59,E
15256,48662,48720,58,W
15259,48668,48720,52,E
15258,48667,48720,53,W
15262,48675,48720,45,E
15261,48672,48720,48,W
15265,48682,48722,40,E
15264,48677,48722,45,W
15270,48689,48722,33,E
15266,48682,48722,40,W
15273,48696,48722,26,E
15269,48687,48722,35,W
15278,48703,48724,21,E
15271,48692,48724,32,W
15280,48710,48724,14,E
15274,48697,48724,27,W
15284,48717,48724,7,E
15276,48702,48724,22,W
15288,48724,48726,2,E
15279,48707,48726,19,W
15282,48712,48726,14,W
15285,48717,48726,9,W
15287,48722,48728,6,W
15289,48727,48728,1,W
15292,48731,48732,1,E
15293,48732,48732,0,W
15295,48738,48738,0,E
15294,48737,48738,1,W
15298,48742,48742,0,W
15299,48745,48746,1,E
15300,48747,48748,1,W
15302,48752,48752,0,E
15303,48752,48752,0,W
15306,48757,48758,1,W
15307,48759,48760,1,E
15308,48762,48762,0,W
15310,48766,48766,0,E
15311,48767,48768,1,W
15313,48772,48772,0,W
15314,48773,48774,1,E
15316,48777,48778,1,W
15290,48728,48780,52,N
15286,48721,48780,59,S
15297,48742,48782,40,N
15291,48730,48782,52,S
15304,48756,48784,28,N
15296,48739,48784,45,S
15312,48770,48786,16,N
15301,48748,48786,38,S
15319,48784,48788,4,N
15305,48757,48788,31,S
15309,48766,48790,24,S
15315,48775,48792,17,S
15320,48784,48794,10,S
15324,48793,48796,3,S
15327,48798,48798,0,N
15329,48802,48802,0,S
15334,48812,48812,0,N
15333,48811,48812,1,S
15338,48820,48820,0,S
15341,48826,48826,0,N
15343,48829,48830,1,S
15348,48838,48838,0,S
15317,48780,48840,60,E
15318,48782,48840,58,W
15321,48787,48840,53,E
15322,48787,48840,53,W
15325,48794,48840,46,E
15323,48792,48840,48,W
15328,48801,48842,41,E
15326,48797,48842,45,W
15332,48808,48842,34,E
15330,48802,48842,40,W
15336,48815,48842,27,E
15331,48807,48842,35,W
15339,48822,48844,22,E
15335,48812,48844,32,W
15344,48829,48844,15,E
15337,48817,48844,27,W
15346,48836,48844,8,E
15340,48822,48844,22,W
15351,48843,48846,3,E
15342,48827,48846,19,W
15345,48832,48846,14,W
15347,48837,48846,9,W
15350,48842,48848,6,W
15353,48847,48848,1,W
15354,48850,48850,0,E
15355,48852,48852,0,W
15358,48857,48858,1,E
15359,48857,48858,1,W
15360,48862,48862,0,W
15361,48864,48864,0,E
15363,48867,48868,1,W
15365,48871,48872,1,E
15366,48872,48872,0,W
15369,48878,48878,0,E
15368,48877,48878,1,W
15371,48882,48882,0,W
15373,48885,48886,1,E
15374,48887,48888,1,W
15376,48892,48892,0,E
15377,48892,48892,0,W
15379,48897,48898,1,W
15349,48840,48900,60,N
15352,48847,48900,53,S
15356,48854,48902,48,N
15357,48856,48902,46,S
15364,48868,48904,36,N
15362,48865,48904,39,S
15370,48882,48906,24,N
15367,48874,48906,32,S
15378,48896,48908,12,N
15372,48883,48908,25,S
15385,48910,48910,0,N
15375,48892,48910,18,S
15381,48901,48912,11,S
15386,48910,48914,4,S
15390,48919,48920,1,S
15393,48924,48924,0,N
15396,48928,48928,0,S
15401,48938,48938,0,N
15399,48937,48938,1,S
15404,48946,48946,0,S
15407,48952,48952,0,N
15409,48955,48956,1,S
15380,48899,48960,61,E
15382,48902,48960,58,W
15383,48906,48960,54,E
15384,48907,48960,53,W
15388,48913,48960,47,E
15387,48912,48960,48,W
15391,48920,48962,42,E
15389,48917,48962,45,W
15394,48927,48962,35,E
15392,48922,48962,40,W
15398,48934,48962,28,E
15395,48927,48962,35,W
15402,48941,48964,23,E
15397,48932,48964,32,W
15406,48948,48964,16,E
15400,48937,48964,27,W
15410,48955,48964,9,E
15403,48942,48964,22,W
15412,48962,48966,4,E
15405,48947,48966,19,W
15408,48952,48966,14,W
15411,48957,48966,9,W
15413,48962,48968,6,W
15416,48967,48968,1,W
15417,48969,48970,1,E
15418,48972,48972,0,W
15420,48976,48976,0,E
15421,48977,48978,1,W
15424,48982,48982,0,W
15425,48983,48984,1,E
15426,48987,48988,1,W
15427,48990,48990,0,E
15429,48992,48992,0,W
15431,48997,48998,1,E
15432,48997,48998,1,W
15434,49002,49002,0,W
15435,49004,49004,0,E
15436,49007,49008,1,W
15439,49011,49012,1,E
15440,49012,49012,0,W
15443,49018,49018,0,E
15441,49017,49018,1,W
15415,48966,49020,54,N
15414,48964,49020,56,S
15422,48980,49022,42,N
15419,48973,49022,49,S
15430,48994,49024,30,N
15423,48982,49024,42,S
15437,49008,49026,18,N
15428,48991,49026,35,S
15444,49022,49028,6,N
15433,49000,49028,28,S
15438,49009,49030,21,S
15442,49018,49032,14,S
15447,49027,49034,7,S
15451,49036,49036,0,N
15452,49036,49036,0,S
15456,49045,49046,1,S
15459,49050,49050,0,N
15462,49054,49054,0,S
15467,49064,49064,0,N
15466,49063,49064,1,S
15470,49072,49072,0,S
15474,49078,49078,0,N
15446,49025,49080,55,E
15445,49022,49080,58,W
15449,49032,49080,48,E
15448,49027,49080,53,W
15454,49039,49080,41,E
15450,49032,49080,48,W
15457,49046,49082,36,E
15453,49037,49082,45,W
15461,49053,49082,29,E
15455,49042,49082,40,W
15464,49060,49082,22,E
15458,49047,49082,35,W
15468,49067,49084,17,E
15460,49052,49084,32,W
15472,49074,49084,10,E
15463,49057,49084,27,W
15476,49081,49084,3,E
15465,49062,49084,22,W
15469,49067,49086,19,W
15471,49072,49086,14,W
15473,49077,49086,9,W
15479,49088,49088,0,E
15477,49082,49088,6,W
15478,49087,49088,1,W
15482,49092,49092,0,W
15483,49095,49096,1,E
15484,49097,49098,1,W
15486,49102,49102,0,E
15487,49102,49102,0,W
15489,49107,49108,1,W
15491,49109,49110,1,E
15492,49112,49112,0,W
15493,49116,49116,0,E
15495,49117,49118,1,W
15497,49122,49122,0,W
15498,49123,49124,1,E
15500,49127,49128,1,W
15501,49130,49130,0,E
15502,49132,49132,0,W
15505,49137,49138,1,E
15506,49137,49138,1,W
15481,49092,49140,48,N
15475,49081,49140,59,S
15488,49106,49142,36,N
15480,49090,49142,52,S
15496,49120,49144,24,N
15485,49099,49144,45,S
15503,49134,49146,12,N
15490,49108,49146,38,S
15511,49148,49148,0,N
15494,49117,49148,31,S
15499,49126,49150,24,S
15504,49135,49152,17,S
15508,49144,49154,10,S
15514,49153,49156,3,S
15517,49162,49162,0,N
15518,49162,49162,0,S
15522,49171,49172,1,S
15525,49176,49176,0,N
15528,49180,49180,0,S
15533,49190,49190,0,N
15532,49189,49190,1,S
15537,49198,49198,0,S
15509,49144,49200,56,E
15507,49142,49200,58,W
15512,49151,49200,49,E
15510,49147,49200,53,W
15516,49158,49200,42,E
15513,49152,49200,48,W
15520,49165,49202,37,E
15515,49157,49202,45,W
15523,49172,49202,30,E
15519,49162,49202,40,W
15527,49179,49202,23,E
15521,49167,49202,35,W
15530,49186,49204,18,E
15524,49172,49204,32,W
15535,49193,49204,11,E
15526,49177,49204,27,W
15538,49200,49204,4,E
15529,49182,49204,22,W
15531,49187,49206,19,W
15534,49192,49206,14,W
15536,49197,49206,9,W
15542,49207,49208,1,E
15539,49202,49208,6,W
15543,49207,49208,1,W
15544,49212,49212,0,W
15545,49214,49214,0,E
15547,49217,49218,1,W
15549,49221,49222,1,E
15550,49222,49222,0,W
15553,49228,49228,0,E
15552,49227,49228,1,W
15555,49232,49232,0,W
15557,49235,49236,1,E
15558,49237,49238,1,W
15559,49242,49242,0,E
15560,49242,49242,0,W
15563,49247,49248,1,W
15564,49249,49250,1,E
15566,49252,49252,0,W
15567,49256,49256,0,E
15568,49257,49258,1,W
15540,49204,49260,56,N
15541,49207,49260,53,S
15548,49218,49262,44,N
15546,49216,49262,46,S
15554,49232,49264,32,N
15551,49225,49264,39,S
15562,49246,49266,20,N
15556,49234,49266,32,S
15569,49260,49268,8,N
15561,49243,49268,25,S
15565,49252,49270,18,S
15570,49261,49272,11,S
15577,49274,49274,0,N
15574,49270,49274,4,S
15580,49279,49280,1,S
15584,49288,49288,0,N
15585,49288,49288,0,S
15588,49297,49298,1,S
15591,49302,49302,0,N
15594,49306,49306,0,S
15599,49316,49316,0,N
15598,49315,49316,1,S
15572,49263,49320,57,E
15571,49262,49320,58,W
15575,49270,49320,50,E
15573,49267,49320,53,W
15578,49277,49320,43,E
15576,49272,49320,48,W
15582,49284,49322,38,E
15579,49277,49322,45,W
15586,49291,49322,31,E
15581,49282,49322,40,W
15590,49298,49322,24,E
15583,49287,49322,35,W
15593,49305,49324,19,E
15587,49292,49324,32,W
15596,49312,49324,12,E
15589,49297,49324,27,W
15601,49319,49324,5,E
15592,49302,49324,22,W
15604,49326,49326,0,E
15595,49307,49326,19,W
15597,49312,49326,14,W
15600,49317,49326,9,W
15602,49322,49328,6,W
15605,49327,49328,1,W
15607,49332,49332,0,W
15609,49333,49334,1,E
15610,49337,49338,1,W
15611,49340,49340,0,E
15613,49342,49342,0,W
15615,49347,49348,1,E
15616,49347,49348,1,W
15618,49352,49352,0,W
15619,49354,49354,0,E
15620,49357,49358,1,W
15623,49361,49362,1,E
15624,49362,49362,0,W
15626,49368,49368,0,E
15625,49367,49368,1,W
15629,49372,49372,0,W
15630,49375,49376,1,E
15631,49377,49378,1,W
15606,49330,49380,50,N
15603,49324,49380,56,S
15614,49344,49382,38,N
15608,49333,49382,49,S
15621,49358,49384,26,N
15612,49342,49384,42,S
15628,49372,49386,14,N
15617,49351,49386,35,S
15635,49386,49388,2,N
15622,49360,49388,28,S
15627,49369,49390,21,S
15632,49378,49392,14,S
15636,49387,49394,7,S
15640,49396,49396,0,S
15643,49400,49400,0,N
15646,49405,49406,1,S
15650,49414,49414,0,N
15651,49414,49414,0,S
15655,49423,49424,1,S
15658,49428,49428,0,N
15660,49432,49432,0,S
15633,49382,49440,58,E
15634,49382,49440,58,W
15638,49389,49440,51,E
15637,49387,49440,53,W
15641,49396,49440,44,E
15639,49392,49440,48,W
15645,49403,49442,39,E
15642,49397,49442,45,W
15648,49410,49442,32,E
15644,49402,49442,40,W
15652,49417,49442,25,E
15647,49407,49442,35,W
15656,49424,49444,20,E
15649,49412,49444,32,W
15659,49431,49444,13,E
15653,49417,49444,27,W
15663,49438,49444,6,E
15654,49422,49444,22,W
15667,49445,49446,1,E
15657,49427,49446,19,W
15661,49432,49446,14,W
15662,49437,49446,9,W
15666,49442,49448,6,W
15668,49447,49448,1,W
15670,49452,49452,0,E
15671,49452,49452,0,W
15673,49457,49458,1,W
15675,49459,49460,1,E
15676,49462,49462,0,W
15677,49466,49466,0,E
15678,49467,49468,1,W
15681,49472,49472,0,W
15682,49473,49474,1,E
15684,49477,49478,1,W
15685,49480,49480,0,E
15686,49482,49482,0,W
15689,49487,49488,1,E
15690,49487,49488,1,W
15691,49492,49492,0,W
15692,49494,49494,0,E
15694,49497,49498,1,W
15665,49442,49500,58,N
15664,49441,49500,59,S
15672,49456,49502,46,N
15669,49450,49502,52,S
15680,49470,49504,34,N
15674,49459,49504,45,S
15687,49484,49506,22,N
15679,49468,49506,38,S
15695,49498,49508,10,N
15683,49477,49508,31,S
15688,49486,49510,24,S
15701,49512,49512,0,N
15693,49495,49512,17,S
15698,49504,49514,10,S
15703,49513,49516,3,S
15706,49522,49522,0,S
15709,49526,49526,0,N
15712,49531,49532,1,S
15716,49540,49540,0,N
15717,49540,49540,0,S
15721,49549,49550,1,S
15724,49554,49554,0,N
15727,49558,49558,0,S
15696,49501,49560,59,E
15697,49502,49560,58,W
15700,49508,49560,52,E
15699,49507,49560,53,W
15704,49515,49560,45,E
15702,49512,49560,48,W
15707,49522,49562,40,E
15705,49517,49562,45,W
15711,49529,49562,33,E
15708,49522,49562,40,W
15714,49536,49562,26,E
15710,49527,49562,35,W
15719,49543,49564,21,E
15713,49532,49564,32,W
15722,49550,49564,14,E
15715,49537,49564,27,W
15725,49557,49564,7,E
15718,49542,49564,22,W
15729,49564,49566,2,E
15720,49547,49566,19,W
15723,49552,49566,14,W
15726,49557,49566,9,W
15728,49562,49568,6,W
15731,49567,49568,1,W
15733,49571,49572,1,E
15734,49572,49572,0,W
15737,49578,49578,0,E
15736,49577,49578,1,W
15739,49582,49582,0,W
15741,49585,49586,1,E
15742,49587,49588,1,W
15743,49592,49592,0,E
15744,49592,49592,0,W
15747,49597,49598,1,W
15748,49599,49600,1,E
15749,49602,49602,0,W
15751,49606,49606,0,E
15752,49607,49608,1,W
15755,49612,49612,0,W
15756,49613,49614,1,E
15757,49617,49618,1,W
15732,49568,49620,52,N
15730,49567,49620,53,S
15738,49582,49622,40,N
15735,49576,49622,46,S
15746,49596,49624,28,N
15740,49585,49624,39,S
15753,49610,49626,16,N
15745,49594,49626,32,S
15761,49624,49628,4,N
15750,49603,49628,25,S
15754,49612,49630,18,S
15759,49621,49632,11,S
15764,49630,49634,4,S
15768,49638,49638,0,N
15769,49639,49640,1,S
15773,49648,49648,0,S
15775,49652,49652,0,N
15778,49657,49658,1,S
15782,49666,49666,0,N
15783,49666,49666,0,S
15787,49675,49676,1,S
15758,49620,49680,60,E
15760,49622,49680,58,W
15762,49627,49680,53,E
15763,49627,49680,53,W
15766,49634,49680,46,E
15765,49632,49680,48,W
15770,49641,49682,41,E
15767,49637,49682,45,W
15774,49648,49682,34,E
15771,49642,49682,40,W
15777,49655,49682,27,E
15772,49647,49682,35,W
15780,49662,49684,22,E
15776,49652,49684,32,W
15785,49669,49684,15,E
